bioguide_id,declarant_name,chamber,party,state_district,committee_membership,committees_key_flag,transaction_date,disclosure_date,date_confidence,ticker,asset_description,asset_type,operation_type,amount_range,amount_midpoint,amount_split_flag,owner,doc_id,source_url,natural_key_hash,ticker_source,provenance,occurrence_index
B001273,Diane Black,house,Republican,TN06,,False,2015-01-15,2015-02-05,plausible,SWN,Southwest Engergy,,Purchase,"$250,001 - $500,000",375000.0,False,Spouse,9105971,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/9105971.pdf,fea6c54743de88d7e92e2a6d169bb3cef3111b6eb3568e7105e555ad5a339ea2,llm,house-pdf-ocr,0
B001273,Diane Black,house,Republican,TN06,,False,2006-02-06,2015-03-27,implausible,,hollyfrontier Corp-optionCALL (150918),Stock,Sale,"$1,001 - $15,000",8000.0,False,Joint Tenancy,9106213,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/9106213.pdf,4d42a7dc4112c3fcd8ef076ad2ffc01e929bb717657c5232597a1345b9d2fc26,none,house-pdf-ocr,0
B001273,Diane Black,house,Republican,TN06,,False,2015-02-05,2015-03-02,plausible,CMCSA,Comcast,Stock,Purchase,"$50,001 - $100,000",75000.0,False,Spouse,9106101,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/9106101.pdf,e9d3f8c83a8c25a1c0dca7d6442a5f78f2e0ec6378743595dacecb9f32f108a3,elec_dict,house-pdf-ocr,0
B001273,Diane Black,house,Republican,TN06,,False,2015-02-05,2015-03-02,plausible,OXY,Occidental Petroluem,,Purchase,"$50,001 - $100,000",75000.0,False,Spouse,9106101,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/9106101.pdf,fa39786a5233f2ad753c87d7cb7690e256e6305f06cccc8d762dbf0fb0422315,llm,house-pdf-ocr,0
B001273,Diane Black,house,Republican,TN06,,False,2015-02-05,2015-03-02,plausible,TGT,Target,,Sale,"$50,001 - $100,000",75000.0,False,Spouse,9106101,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/9106101.pdf,f3718422432509d153b47dbfe17130e61b9044064d7ab08599f7801aa1608c60,elec_dict,house-pdf-ocr,0
B001273,Diane Black,house,Republican,TN06,,False,2015-02-05,2015-03-02,plausible,CE,Celanese,,Purchase,"$50,001 - $100,000",75000.0,False,Spouse,9106101,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/9106101.pdf,710eccfb0b24e429e32dcd98924782f4c032f04fdcae6cb7d524e4847a364613,llm,house-pdf-ocr,0
B001273,Diane Black,house,Republican,TN06,,False,2015-02-10,2015-03-02,plausible,QCOM,QualComm,Stock,Purchase,"$100,001 - $250,000",175000.0,False,Spouse,9106101,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/9106101.pdf,b67e4b0ca6710bfdf063ab0f46b9e6c81d14761ebfb91f861cfda1f13867a81c,elec_dict,house-pdf-ocr,0
B001273,Diane Black,house,Republican,TN06,,False,2015-02-06,2015-04-13,plausible,,Hollyfrontier Corp-OPTION- SOLD TO OPEN CALL HFC150918C44,Stock,Sale,"$1,001 - $15,000",8000.0,False,Joint Tenancy,9106265,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/9106265.pdf,fb6f31eb958966f2727da11ebeb3a079b1d72f6d3dc72f8f514d4b988eacd0c5,none,house-pdf-ocr,0
B001273,Diane Black,house,Republican,TN06,,False,2015-01-12,2015-04-14,implausible,,BBH Wealth Strategies- Altarock,,Purchase,"$1,000,001 - $5,000,000",3000000.0,False,Spouse,9106293,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/9106293.pdf,4c626ebf4937c140919761918edb0f1f1d5e7f638019601a36035ea68c8f2090,none,house-pdf-ocr,0
B001273,Diane Black,house,Republican,TN06,,False,2015-04-01,2015-04-14,plausible,BARES,BBH Wealth Strategies- BARES,,Purchase,"$500,001 - $1,000,000",750000.0,False,Spouse,9106293,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/9106293.pdf,76edb5aee2ad0261342b0308c4a587f6a613ddbd63d32564c6a5807773701542,explicit,house-pdf-ocr,0
B001273,Diane Black,house,Republican,TN06,,False,2015-03-17,2015-04-07,plausible,BEAV,B/E Aerospace Inc.,Stock,Sale,"$15,001 - $50,000",32500.0,False,Spouse,9106250,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/9106250.pdf,12b9ec8ba0f01a84a0427349cd77dc6538429ba6d16fb67f85074555985e008d,elec_dict,house-pdf-ocr,0
B001273,Diane Black,house,Republican,TN06,,False,2015-03-17,2015-04-07,plausible,RYAAY,Ryan Air Hldg,,Purchase,"$1,001 - $15,000",8000.0,False,Spouse,9106250,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/9106250.pdf,e5fa327a29de169f3b1de3e987ef888fc45b3ed950599afd55d16f0dd37a7e2e,llm,house-pdf-ocr,0
B001273,Diane Black,house,Republican,TN06,,False,2015-03-17,2015-04-07,plausible,SLB,Schlumberger Ltd.,,Purchase,"$15,001 - $50,000",32500.0,False,Spouse,9106250,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/9106250.pdf,fe2a879caba21aed1d1355d28abe7bcf299b22bb07197dbbe0a87582b5becb4a,llm,house-pdf-ocr,0
B001273,Diane Black,house,Republican,TN06,,False,2015-03-25,2015-04-07,plausible,ACT,Actavis PLC,Stock,Sale,"$15,001 - $50,000",32500.0,False,Spouse,9106250,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/9106250.pdf,38d39f5c6a708ef1adbc22b11b1d5448b7f94f8cf366d68beecab7d51d6eab40,elec_dict,house-pdf-ocr,0
B001273,Diane Black,house,Republican,TN06,,False,2015-03-25,2015-04-07,plausible,TM,Toyota MTR Corp,Stock,Purchase,"$15,001 - $50,000",32500.0,False,Spouse,9106250,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/9106250.pdf,1c5494d3a84e34db3a4150cdfed4aedc5b6169a227561b7ee00b6cbd88e41e3f,llm,house-pdf-ocr,0
B001273,Diane Black,house,Republican,TN06,,False,2015-03-31,2015-04-07,plausible,,JPM Plus Based on Euro Stoxx 50 Index,Mutual Fund,Purchase,"$500,001 - $1,000,000",750000.0,False,Spouse,9106250,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/9106250.pdf,93cbe3c2877d9e7e650c5882921dacf59a94187f3a0a3a9a1aae6a0e717be261,none,house-pdf-ocr,0
B001273,Diane Black,house,Republican,TN06,,False,2015-01-20,2015-02-25,plausible,,Seven & I Holdings -- UNSPN ADR,Stock,Sale,"$15,001 - $50,000",32500.0,False,Spouse,9106102,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/9106102.pdf,290711b4f575913406f8bc545fe78ec01499b224707f249664174f9e83ff8ad7,none,house-pdf-ocr,0
B001273,Diane Black,house,Republican,TN06,,False,2015-01-20,2015-02-25,plausible,TM,Toyota Motor Corporation,Stock,Purchase,"$15,001 - $50,000",32500.0,False,Spouse,9106102,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/9106102.pdf,907c27eba14ac0f4f61216aaf9f93fbb51f0e6d7e840918bfaa97200337d91dd,elec_dict,house-pdf-ocr,0
B001273,Diane Black,house,Republican,TN06,,False,2015-02-12,2015-02-25,plausible,JPM,J.P. Morgan Chase & Co,Stock,Sale,"$1,001 - $15,000",8000.0,False,Spouse,9106102,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/9106102.pdf,22ecdb936b04c9ab917da5b05540874bdc7b7c8e163e3a572d422b10a65b5a4a,llm,house-pdf-ocr,0
B001273,Diane Black,house,Republican,TN06,,False,2015-02-12,2015-02-25,plausible,AFSI,Amtrust Financial Services,Mutual Fund,Purchase,"$1,001 - $15,000",8000.0,False,Spouse,9106102,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/9106102.pdf,43a295ea845dc4efbf9b22694c53b8bdb134e7d11c52ff9af4db2aca8b4ad1c5,elec_dict,house-pdf-ocr,0
B001273,Diane Black,house,Republican,TN06,,False,2015-02-12,2015-02-25,plausible,TIME,Time Inc,Stock,Sale,"$1,001 - $15,000",8000.0,False,Spouse,9106102,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/9106102.pdf,6acac9b44949e90824509a1830faaa7147183a8f4f0c939d3e7475209d98d9e5,elec_dict,house-pdf-ocr,0
B001273,Diane Black,house,Republican,TN06,,False,2015-02-13,2015-02-25,plausible,QCOM,Qualcomm Inc,Stock,Sale,"$100,001 - $250,000",175000.0,False,Spouse,9106102,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/9106102.pdf,c2be5e50fa0e973c42cb34670a89a7bbfcbfd58c825a70f3052eae56f5878a64,elec_dict,house-pdf-ocr,0
B001273,Diane Black,house,Republican,TN06,,False,2015-02-13,2015-02-25,plausible,EBAY,EBay Inc,Stock,Sale,"$100,001 - $250,000",175000.0,False,Spouse,9106102,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/9106102.pdf,951a53c95be63ca51ac31e71af70c707c6beb1a02bfb359d9ca5ad2c12c71f5d,elec_dict,house-pdf-ocr,0
B001273,Diane Black,house,Republican,TN06,,False,2015-02-13,2015-02-25,plausible,BAX,Baxter International Inc,Stock,Sale,"$100,001 - $250,000",175000.0,False,Spouse,9106102,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/9106102.pdf,9a6c17c47dcf7c831c57b9525f89449d7722865b96a78d77105fc89c1bcd9e72,elec_dict,house-pdf-ocr,0
B001273,Diane Black,house,Republican,TN06,,False,2015-02-13,2015-02-25,plausible,M,Macys Inc,Stock,Purchase,"$100,001 - $250,000",175000.0,False,Spouse,9106102,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/9106102.pdf,d75dd83eabe735ad20ed1407b62e82271789a90e6fac5a369e433e8dd5abab7e,llm,house-pdf-ocr,0
B001273,Diane Black,house,Republican,TN06,,False,2015-02-13,2015-02-25,plausible,SBUX,Starbucks Corp,Stock,Purchase,"$100,001 - $250,000",175000.0,False,Spouse,9106102,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/9106102.pdf,ca51c93e50a15ccfb25889bb51aa1cd16c5b4ad05b5f311cff35eae6d8b3fd49,elec_dict,house-pdf-ocr,0
B001273,Diane Black,house,Republican,TN06,,False,2015-02-13,2015-02-25,plausible,AXP,American Express Co,Stock,Purchase,"$100,001 - $250,000",175000.0,False,Spouse,9106102,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/9106102.pdf,499c2b20a9b061c300b4766ccd7e1e1c7a0ef46051ad49ef689064b462451966,elec_dict,house-pdf-ocr,0
B001273,Diane Black,house,Republican,TN06,,False,2015-04-06,2015-04-28,plausible,NOC,Northrop Grumman Corp,Stock,Sale,"$15,001 - $50,000",32500.0,False,Spouse,9106372,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/9106372.pdf,bc6ad48efe312af309eced0bdc2ac262a2d3534f8ee397985ba85c37b0dba8bd,elec_dict,house-pdf-ocr,0
B001273,Diane Black,house,Republican,TN06,,False,2015-04-07,2015-04-28,plausible,IX,Orix Corporation,Stock,Purchase,"$15,001 - $50,000",32500.0,False,Spouse,9106372,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/9106372.pdf,55854d6f0aaae008d493a159af4890d59775de1faa7bd26da5a9dc5018ce4260,llm,house-pdf-ocr,0
B001273,Diane Black,house,Republican,TN06,,False,2015-04-13,2015-04-28,plausible,TWX,Time Warner Inc,Stock,Sale,"$100,001 - $250,000",175000.0,False,Spouse,9106372,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/9106372.pdf,650620ca9b133a87092d2703748f19989c85eda08bdcbc601d10a23726178af5,llm,house-pdf-ocr,0
B001273,Diane Black,house,Republican,TN06,,False,2015-04-13,2015-04-28,plausible,LYG,Lloyds Banking Group PLC,Stock,Sale,"$1,001 - $15,000",8000.0,False,Spouse,9106372,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/9106372.pdf,bc357cd29d771471205841bd0a4e1ec59d1faa94f2533f50ff45eff03c5cb8d1,llm,house-pdf-ocr,0
B001273,Diane Black,house,Republican,TN06,,False,2015-04-13,2015-04-28,plausible,LNKD,Linkedin Corp,Stock,Purchase,"$100,001 - $250,000",175000.0,False,Spouse,9106372,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/9106372.pdf,04962d6080b0973052161e50b274b4bb6f49a66cfd70080b8e09cf8ffbfa4f1c,elec_dict,house-pdf-ocr,0
B001273,Diane Black,house,Republican,TN06,,False,2015-04-14,2015-04-28,plausible,IX,Orix Corporation,Stock,Purchase,"$1,001 - $15,000",8000.0,False,Spouse,9106372,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/9106372.pdf,de43648def5b7a51ebb1a3d507523791b058dba384372b762530049f7ad13f78,llm,house-pdf-ocr,0
B001273,Diane Black,house,Republican,TN06,,False,2015-06-10,2015-07-08,plausible,AAPL,APPLE INC,Stock,Sale,"$15,001 - $50,000",32500.0,False,Joint Tenancy,9107243,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/9107243.pdf,f5e9676907aa0a5c9cdd2c4c51b2860b2ad9ef57c33e6729f225ac9b14bf36b0,elec_dict,house-pdf-ocr,0
B001273,Diane Black,house,Republican,TN06,,False,2015-06-10,2015-07-08,plausible,,ALTRIC INC- CALL Option 0918C45,Stock,Sale,"$1,001 - $15,000",8000.0,False,Joint Tenancy,9107243,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/9107243.pdf,d025a1cd35b221f27159577822cbc4461197270e9717cc6dfb09bd64818350be,none,house-pdf-ocr,0
B001273,Diane Black,house,Republican,TN06,,False,2015-06-10,2015-07-08,plausible,AFL,AFLAC INC,Stock,Sale,"$1,001 - $15,000",8000.0,False,Joint Tenancy,9107243,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/9107243.pdf,f926fa9eacb4e56f5dca14578d0ec27b71c4f40538dbd99cdb52a7205011b790,elec_dict,house-pdf-ocr,0
B001273,Diane Black,house,Republican,TN06,,False,2015-06-09,2015-07-08,plausible,MO,ALTRIA INC,Stock,Purchase,"$1,001 - $15,000",8000.0,False,Joint Tenancy,9107243,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/9107243.pdf,d43b7f24d02f3a5a0dcdfe9f816c2f7bb2da531f8887e463d4336d8e2c30e7e7,llm,house-pdf-ocr,0
B001273,Diane Black,house,Republican,TN06,,False,2015-06-29,2015-07-21,plausible,EWJ,iShares MSCI Japan ETF,Mutual Fund,Purchase,"$100,001 - $250,000",175000.0,False,Spouse,9107331,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/9107331.pdf,8c10b174618ea4214b8b666f9678a04345af34be48593be24fef7fa6861cc0d1,llm,house-pdf-ocr,0
B001273,Diane Black,house,Republican,TN06,,False,2015-06-29,2015-07-21,plausible,CMCSA,Comcast Corp,Stock,Purchase,"$100,001 - $250,000",175000.0,False,Spouse,9107331,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/9107331.pdf,14e667b57502d5ca4d5bc88b1b3fd1f6c0610d51a59bbe1709f7c3bd415c75b2,elec_dict,house-pdf-ocr,0
B001273,Diane Black,house,Republican,TN06,,False,2015-06-29,2015-07-21,plausible,EEM,iShares MSCI Emerging Mkt,Mutual Fund,Sale,"$250,001 - $500,000",375000.0,False,Spouse,9107331,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/9107331.pdf,7f27b5e0a10c85083cba34eb17ebb59576e30fcd3e724e758c2050cdef135ace,llm,house-pdf-ocr,0
B001273,Diane Black,house,Republican,TN06,,False,2015-06-29,2015-07-21,plausible,DXJ,Wisdomtree Trust Japan Hedge,Mutual Fund,Purchase,"$100,001 - $250,000",175000.0,False,Spouse,9107331,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/9107331.pdf,622c2738b6e6ff4bda9fdcd18041f25d00550ff74e306b6ec45dfdf70e446caa,llm,house-pdf-ocr,0
B001273,Diane Black,house,Republican,TN06,,False,2015-06-29,2015-07-21,plausible,ACE,Ace Ltd,,Sale,"$100,001 - $250,000",175000.0,False,Spouse,9107331,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/9107331.pdf,78261a035d9d5382b042dc2306dd6341de25f2ccf7bdc6022c2b8bfde2aa8b65,llm,house-pdf-ocr,0
B001273,Diane Black,house,Republican,TN06,,False,2015-07-21,2015-08-18,plausible,BXLT,Baxalta Inc,Stock,Purchase,"$1,001 - $15,000",8000.0,False,Spouse,9107495,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/9107495.pdf,6435d40cb9577450529ac70ff198b51f4f08619d13eaedb2cfcf7404fc01c41d,elec_dict,house-pdf-ocr,0
B001273,Diane Black,house,Republican,TN06,,False,2015-07-21,2015-08-18,plausible,CB,Chubb Corp,Stock,Sale,"$1,001 - $15,000",8000.0,False,Spouse,9107495,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/9107495.pdf,c9bb5f621c1e6b77bc2c54e4e64f37216577020549c8d7edf7761e3ed0a667ee,elec_dict,house-pdf-ocr,0
B001273,Diane Black,house,Republican,TN06,,False,2015-07-27,2015-08-18,plausible,CB,Chubb Corp,Stock,Sale,"$15,001 - $50,000",32500.0,False,Spouse,9107495,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/9107495.pdf,9c821f95f8a65398fd78ce8b92a6865b310c62788c106b298f88831491263bad,elec_dict,house-pdf-ocr,0
B001273,Diane Black,house,Republican,TN06,,False,2015-08-05,2015-08-18,plausible,CB,Chubb Corp,Stock,Sale,"$50,001 - $100,000",75000.0,False,Spouse,9107495,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/9107495.pdf,d983997465c04df114a973ab6f790ed68c6c006753af3e97c0159acc52f8d36e,elec_dict,house-pdf-ocr,0
B001273,Diane Black,house,Republican,TN06,,False,2015-05-29,2015-06-10,plausible,,Nestle,,Sale,"$15,001 - $50,000",32500.0,False,Spouse,9107123,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/9107123.pdf,3e6a511c18e562f6ab697688da57d3cb7119dea58c6b06ce1f755ec9fcc5fd75,none,house-pdf-ocr,0
B001273,Diane Black,house,Republican,TN06,,False,2015-05-29,2015-06-10,plausible,UL,Unilever,,Sale,"$1,001 - $15,000",8000.0,False,Spouse,9107123,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/9107123.pdf,d9c8f1017d9b3ecbeb9ccd8190af01604c2a6fa3b16c04e620d9dc7391ee27e9,llm,house-pdf-ocr,0
B001273,Diane Black,house,Republican,TN06,,False,2015-05-29,2015-06-10,plausible,WM,"Waste Management, Inc",Stock,Sale,"$1,001 - $15,000",8000.0,False,Spouse,9107123,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/9107123.pdf,00c8b243ae1df0499f5e89a5b144a79b3c861295cb910da474c698fd4321c875,llm,house-pdf-ocr,0
B001273,Diane Black,house,Republican,TN06,,False,2015-05-29,2015-06-10,plausible,HSIC,Henry Schein Inc,Stock,Sale,"$15,001 - $50,000",32500.0,False,Spouse,9107123,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/9107123.pdf,4885eef2e497ef83898a4ba43dd4d01d5cfd44f17787d6d9305f8d43f16b7bdd,llm,house-pdf-ocr,0
B001273,Diane Black,house,Republican,TN06,,False,2015-05-29,2015-06-10,plausible,WFC,Wells Fargo & Co,Stock,Sale,"$15,001 - $50,000",32500.0,False,Spouse,9107123,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/9107123.pdf,c472e6b17d451a1944be5666c0e2d5540020c5020f7fa48d672eab5f1f726b32,elec_dict,house-pdf-ocr,0
B001273,Diane Black,house,Republican,TN06,,False,2015-05-29,2015-06-10,plausible,ZTS,Zoetis Inc,Stock,Sale,"$1,001 - $15,000",8000.0,False,Spouse,9107123,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/9107123.pdf,a2a05b5721f5be26db321bf07d943e86880da13f2af3bca6590d8adee6c04612,elec_dict,house-pdf-ocr,0
B001273,Diane Black,house,Republican,TN06,,False,2015-05-29,2015-06-10,plausible,USB,U S Bancorp,Stock,Sale,"$1,001 - $15,000",8000.0,False,Spouse,9107123,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/9107123.pdf,ee54151470ce00aa1ce2c31bc4a9b191d4c2d86d5c84f67091c79e1ba94e2bde,elec_dict,house-pdf-ocr,0
B001273,Diane Black,house,Republican,TN06,,False,2015-05-29,2015-06-10,plausible,PGR,Progressive Corp,Stock,Sale,"$1,001 - $15,000",8000.0,False,Spouse,9107123,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/9107123.pdf,77df22b257d68272faf6fc9d1cacf25b14fa27c7af7655b2778299a4992f0c5e,elec_dict,house-pdf-ocr,0
